TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,SALE_PRICE,PRICE_B,BOROUGH_encoded,BUILDING_CLASS_CATEGORY_encoded,BUILDING_CLASS_AT_PRESENT_encoded,TAX_CLASS_AT_TIME_OF_SALE_encoded
1,1800,1632,1925,525000,1.0,3.0,0.0,1.0,1.0
1,3600,2274,1930,480000,1.0,3.0,0.0,1.0,1.0
1,1800,1400,1980,469000,0.0,3.0,0.0,1.0,1.0
1,1800,1400,1980,389594,0.0,3.0,0.0,1.0,1.0
1,1800,1656,1925,590000,1.0,3.0,0.0,1.0,1.0
1,1800,866,1925,350000,0.0,3.0,0.0,1.0,1.0
1,1800,1240,1925,180000,0.0,3.0,0.0,1.0,1.0
1,1800,1240,1925,0,0.0,3.0,0.0,1.0,1.0
1,1800,1008,1975,415000,0.0,3.0,0.0,1.0,1.0
1,3825,2192,1920,615000,1.0,3.0,0.0,2.0,1.0
1,1800,1300,1920,539000,1.0,3.0,0.0,1.0,1.0
1,3825,2024,1965,0,0.0,3.0,0.0,1.0,1.0
1,1800,1415,1920,530000,1.0,3.0,0.0,1.0,1.0
1,1800,1320,1920,545000,1.0,3.0,0.0,1.0,1.0
1,1800,600,1920,240000,0.0,3.0,0.0,2.0,1.0
1,1800,1200,1980,400000,0.0,3.0,0.0,1.0,1.0
1,1433,1140,1955,195000,0.0,3.0,0.0,5.0,1.0
1,1440,1216,1955,0,0.0,3.0,0.0,5.0,1.0
1,1440,1216,1955,500000,1.0,3.0,0.0,5.0,1.0
1,1440,1216,1955,499000,1.0,3.0,0.0,5.0,1.0
1,1440,1216,1955,439000,0.0,3.0,0.0,5.0,1.0
1,1440,1216,1955,510000,1.0,3.0,0.0,5.0,1.0
1,1433,1140,1955,295000,0.0,3.0,0.0,5.0,1.0
1,1800,1059,1925,0,0.0,3.0,0.0,1.0,1.0
1,1800,975,1925,150000,0.0,3.0,0.0,1.0,1.0
1,1800,1738,1925,275806,0.0,3.0,0.0,1.0,1.0
1,1800,1364,1925,390000,0.0,3.0,0.0,1.0,1.0
1,1800,790,1925,220000,0.0,3.0,0.0,1.0,1.0
1,1733,1242,2012,475000,0.0,3.0,0.0,1.0,1.0
1,3570,1476,1920,559000,1.0,3.0,0.0,1.0,1.0
1,1680,666,1920,350000,0.0,3.0,0.0,1.0,1.0
1,1470,880,1930,405000,0.0,3.0,0.0,8.0,1.0
1,1785,1059,1920,0,0.0,3.0,0.0,1.0,1.0
1,3570,1240,1920,0,0.0,3.0,0.0,1.0,1.0
1,1785,1065,1920,360500,0.0,3.0,0.0,1.0,1.0
1,1785,1377,1920,344500,0.0,3.0,0.0,1.0,1.0
1,1785,1560,1925,580000,1.0,3.0,0.0,1.0,1.0
1,1479,1360,1965,599000,1.0,3.0,0.0,5.0,1.0
1,1479,1360,1965,525000,1.0,3.0,0.0,5.0,1.0
1,1479,1360,1965,0,0.0,3.0,0.0,5.0,1.0
1,1501,1360,1955,0,0.0,3.0,0.0,5.0,1.0
1,1785,1671,1925,440000,0.0,3.0,0.0,1.0,1.0
1,1785,1159,1925,0,0.0,3.0,0.0,1.0,1.0
2,1992,1606,1950,324000,0.0,3.0,1.0,9.0,1.0
2,2033,1672,1950,0,0.0,3.0,1.0,9.0,1.0
2,2025,1800,1955,0,0.0,3.0,1.0,9.0,1.0
2,1800,1444,1920,530000,1.0,3.0,1.0,11.0,1.0
2,1800,1230,1980,423000,0.0,3.0,1.0,10.0,1.0
2,1800,1372,1920,0,0.0,3.0,1.0,10.0,1.0
2,1800,1550,2007,549000,1.0,3.0,1.0,9.0,1.0
2,1800,2700,1920,675000,1.0,3.0,1.0,11.0,1.0
2,1785,1344,1920,415000,0.0,3.0,1.0,10.0,1.0
2,1785,1344,1920,0,0.0,3.0,1.0,10.0,1.0
2,1785,1344,1920,550000,1.0,3.0,1.0,10.0,1.0
2,1785,969,1925,360000,0.0,3.0,1.0,11.0,1.0
2,1785,1240,1920,585000,1.0,3.0,1.0,11.0,1.0
2,3570,3038,1940,500000,1.0,3.0,1.0,10.0,1.0
2,2179,2016,1955,770000,1.0,3.0,1.0,9.0,1.0
2,3570,1915,1925,625000,1.0,3.0,1.0,11.0,1.0
0,1800,0,1950,0,0.0,3.0,5.0,26.0,1.0
0,1800,0,1950,0,0.0,3.0,5.0,26.0,1.0
0,1785,0,1950,0,0.0,3.0,5.0,26.0,1.0
0,840,0,1950,0,0.0,3.0,5.0,26.0,1.0
0,1785,0,1950,0,0.0,3.0,5.0,26.0,1.0
1,1155,1034,1920,610000,1.0,3.0,15.0,57.0,3.0
1,1050,940,1920,0,0.0,3.0,15.0,57.0,3.0
1,1050,940,1920,0,0.0,3.0,16.0,40.0,3.0
1,1050,940,1920,680000,1.0,3.0,16.0,40.0,3.0
1,1050,940,1920,0,0.0,3.0,16.0,40.0,3.0
0,1800,80,1920,0,0.0,3.0,29.0,89.0,3.0
1,700,1440,1920,750000,1.0,3.0,0.0,8.0,1.0
1,700,1440,1920,750000,1.0,3.0,0.0,8.0,1.0
1,1346,1088,1899,0,0.0,3.0,0.0,4.0,1.0
1,414,800,1899,634636,1.0,3.0,0.0,1.0,1.0
1,1200,990,1901,0,0.0,3.0,0.0,8.0,1.0
1,1750,1120,1899,1200000,1.0,3.0,0.0,8.0,1.0
2,1875,3564,1901,0,0.0,3.0,1.0,12.0,1.0
2,1775,1785,1901,0,0.0,3.0,1.0,12.0,1.0
2,2000,2100,1901,1530000,1.0,3.0,1.0,12.0,1.0
2,1667,1632,1899,1650000,1.0,3.0,1.0,9.0,1.0
2,1667,990,1899,1475000,1.0,3.0,1.0,12.0,1.0
2,1667,1824,1899,0,0.0,3.0,1.0,12.0,1.0
2,1200,1472,1899,25000,0.0,3.0,1.0,12.0,1.0
2,1750,1986,1899,0,0.0,3.0,1.0,12.0,1.0
2,2500,2310,1910,1500000,1.0,3.0,1.0,12.0,1.0
2,1800,2580,1899,0,0.0,3.0,1.0,12.0,1.0
2,2323,2796,1925,0,0.0,3.0,1.0,11.0,1.0
3,2500,3125,1901,0,0.0,3.0,1.0,81.0,1.0
3,2500,3125,1901,0,0.0,3.0,1.0,81.0,1.0
2,1875,2050,1901,0,0.0,3.0,1.0,9.0,1.0
2,1558,2646,1920,0,0.0,3.0,1.0,12.0,1.0
2,1675,1920,1901,1650000,1.0,3.0,1.0,11.0,1.0
2,2500,1716,1899,0,0.0,3.0,1.0,12.0,1.0
2,2500,1440,1899,1275000,1.0,3.0,1.0,11.0,1.0
2,2000,1455,1899,838370,1.0,3.0,1.0,10.0,1.0
2,2000,1455,1899,851992,1.0,3.0,1.0,10.0,1.0
2,1550,2196,1899,0,0.0,3.0,1.0,9.0,1.0
2,1800,1620,1899,1700000,1.0,3.0,1.0,11.0,1.0
2,2000,1800,1920,600000,1.0,3.0,1.0,12.0,1.0
2,1875,1692,1899,1150000,1.0,3.0,1.0,12.0,1.0
2,3000,1800,1899,0,0.0,3.0,1.0,10.0,1.0
2,2083,1280,1899,0,0.0,3.0,1.0,10.0,1.0
2,1783,2280,1899,0,0.0,3.0,1.0,10.0,1.0
2,2250,1060,1899,1380000,1.0,3.0,1.0,11.0,1.0
2,2000,960,1899,1240000,1.0,3.0,1.0,12.0,1.0
2,1409,1200,1899,975000,1.0,3.0,1.0,11.0,1.0
3,1963,3748,1899,1650000,1.0,3.0,1.0,81.0,1.0
3,2500,3750,1899,25000,0.0,3.0,2.0,13.0,1.0
3,1667,1824,1899,0,0.0,3.0,2.0,13.0,1.0
3,2500,2100,1899,0,0.0,3.0,2.0,13.0,1.0
3,1555,1920,1899,1440000,1.0,3.0,2.0,13.0,1.0
3,1927,3300,1901,1410000,1.0,3.0,2.0,13.0,1.0
3,1800,2508,1899,0,0.0,3.0,2.0,13.0,1.0
3,2145,3000,1899,0,0.0,3.0,2.0,13.0,1.0
3,1387,2295,1901,300000,0.0,3.0,2.0,13.0,1.0
3,2156,2340,1899,1450000,1.0,3.0,2.0,13.0,1.0
3,1975,4400,1991,0,0.0,3.0,2.0,13.0,1.0
3,1070,1449,1931,1150000,1.0,3.0,2.0,13.0,1.0
3,1070,1449,1931,10,0.0,3.0,2.0,13.0,1.0
0,0,0,1900,464500,0.0,3.0,7.0,14.0,2.0
0,0,0,1900,385000,0.0,3.0,7.0,14.0,2.0
0,0,0,1900,449500,0.0,3.0,7.0,14.0,2.0
0,0,0,1931,820000,1.0,3.0,7.0,14.0,2.0
0,0,0,1931,720000,1.0,3.0,7.0,14.0,2.0
1,0,0,2009,1260000,1.0,3.0,10.0,63.0,2.0
1,0,0,2009,513000,1.0,3.0,10.0,63.0,2.0
1,0,0,1938,1475000,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1647473,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1678021,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1846032,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1838349,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1428550,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1428550,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1830758,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,1728933,1.0,3.0,11.0,65.0,2.0
1,0,0,2015,0,0.0,3.0,11.0,65.0,2.0
1,0,0,2008,680000,1.0,3.0,11.0,65.0,2.0
1,0,0,2008,1220000,1.0,3.0,11.0,65.0,2.0
1,0,0,2008,0,0.0,3.0,11.0,65.0,2.0
1,0,0,2008,1250000,1.0,3.0,11.0,65.0,2.0
1,0,0,2008,1300000,1.0,3.0,11.0,65.0,2.0
1,0,0,2008,0,0.0,3.0,11.0,65.0,2.0
1,0,0,2008,0,0.0,3.0,11.0,65.0,2.0
1,0,0,2008,0,0.0,3.0,11.0,65.0,2.0
1,0,0,2007,1250000,1.0,3.0,11.0,65.0,2.0
1,0,0,2005,850000,1.0,3.0,11.0,65.0,2.0
1,0,0,2009,0,0.0,3.0,12.0,62.0,2.0
1,0,0,1990,1435000,1.0,3.0,12.0,62.0,2.0
1,0,0,1990,999500,1.0,3.0,12.0,62.0,2.0
1,0,0,2008,975000,1.0,3.0,12.0,62.0,2.0
1,1500,2980,2013,1385000,1.0,3.0,15.0,54.0,3.0
1,5000,5000,1950,0,0.0,3.0,16.0,40.0,3.0
1,1250,3750,2006,25000,0.0,3.0,19.0,24.0,3.0
1,2047,2000,1931,1035000,1.0,3.0,19.0,24.0,3.0
1,2047,2000,1931,1000000,1.0,3.0,19.0,24.0,3.0
1,4625,0,1931,0,0.0,3.0,21.0,31.0,3.0
1,4625,0,1931,0,0.0,3.0,21.0,31.0,3.0
1,874,638,1915,0,0.0,3.0,21.0,33.0,3.0
1,1250,1250,2000,0,0.0,3.0,22.0,18.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2015,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2008,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2008,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2008,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2008,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2008,35000,0.0,3.0,32.0,72.0,3.0
1,0,0,2008,0,0.0,3.0,32.0,72.0,3.0
1,0,0,2005,0,0.0,3.0,32.0,74.0,3.0
1,0,0,2015,0,0.0,3.0,35.0,77.0,3.0
1,0,0,2015,0,0.0,3.0,35.0,77.0,3.0
1,2000,1352,1930,750000,1.0,3.0,0.0,8.0,1.0
1,1160,1240,1930,0,0.0,3.0,0.0,5.0,1.0
1,1150,1240,1930,0,0.0,3.0,0.0,5.0,1.0
1,2300,1320,1930,720000,1.0,3.0,0.0,5.0,1.0
1,1265,1981,1930,0,0.0,3.0,0.0,5.0,1.0
1,1285,2001,1930,0,0.0,3.0,0.0,5.0,1.0
1,2000,1204,1925,785000,1.0,3.0,0.0,8.0,1.0
1,2000,2000,1920,760000,1.0,3.0,0.0,5.0,1.0
1,2000,1903,1925,0,0.0,3.0,0.0,8.0,1.0
1,2000,1260,1925,0,0.0,3.0,0.0,8.0,1.0
1,2000,1260,1920,800000,1.0,3.0,0.0,8.0,1.0
1,1050,1352,1945,800000,1.0,3.0,0.0,5.0,1.0
1,1652,1110,1920,0,0.0,3.0,0.0,8.0,1.0
1,1150,1020,1930,628000,1.0,3.0,0.0,8.0,1.0
1,1150,1080,1930,0,0.0,3.0,0.0,8.0,1.0
1,1650,1050,1930,740000,1.0,3.0,0.0,8.0,1.0
1,2000,1344,1925,650000,1.0,3.0,0.0,8.0,1.0
1,2000,1400,1930,10,0.0,3.0,0.0,8.0,1.0
1,1926,1152,1930,0,0.0,3.0,0.0,8.0,1.0
1,1817,1207,1925,808800,1.0,3.0,0.0,8.0,1.0
1,2000,1440,1925,828000,1.0,3.0,0.0,8.0,1.0
1,1700,1238,1910,820000,1.0,3.0,0.0,5.0,1.0
1,1294,1484,1920,680000,1.0,3.0,0.0,8.0,1.0
1,3000,2500,1920,0,0.0,3.0,0.0,1.0,1.0
1,2080,1430,1920,690000,1.0,3.0,0.0,8.0,1.0
1,2100,1680,1920,968000,1.0,3.0,0.0,5.0,1.0
1,4781,1430,1950,945000,1.0,3.0,0.0,8.0,1.0
1,4290,3048,1950,1320000,1.0,3.0,0.0,1.0,1.0
1,2000,1320,1910,10,0.0,3.0,0.0,5.0,1.0
1,2800,1125,1920,1275000,1.0,3.0,0.0,8.0,1.0
1,2500,1176,1920,0,0.0,3.0,0.0,1.0,1.0
1,2000,1048,1920,680000,1.0,3.0,0.0,1.0,1.0
1,2117,1156,1925,730000,1.0,3.0,0.0,8.0,1.0
1,2046,1064,1920,745000,1.0,3.0,0.0,1.0,1.0
1,1926,2038,1940,0,0.0,3.0,0.0,5.0,1.0
1,1998,1708,1960,0,0.0,3.0,0.0,5.0,1.0
1,1740,1116,1950,870000,1.0,3.0,0.0,5.0,1.0
1,1643,1776,1950,830000,1.0,3.0,0.0,5.0,1.0
1,2700,1616,1925,1150000,1.0,3.0,0.0,1.0,1.0
1,1740,1856,1950,960000,1.0,3.0,0.0,5.0,1.0
1,1933,1532,1915,855000,1.0,3.0,0.0,5.0,1.0
1,864,492,1910,500,0.0,3.0,0.0,2.0,1.0
1,1740,1152,1960,0,0.0,3.0,0.0,5.0,1.0
1,2140,860,1925,580000,1.0,3.0,0.0,8.0,1.0
2,3867,2794,1950,1288000,1.0,3.0,0.0,80.0,1.0
1,1933,312,1925,405000,0.0,3.0,0.0,2.0,1.0
1,4320,1200,1950,995000,1.0,3.0,0.0,2.0,1.0
1,4320,1200,1950,0,0.0,3.0,0.0,2.0,1.0
1,2642,780,1930,480000,1.0,3.0,0.0,2.0,1.0
1,1933,396,1930,0,0.0,3.0,0.0,2.0,1.0
1,3866,672,1930,0,0.0,3.0,0.0,8.0,1.0
1,2000,1280,1930,0,0.0,3.0,0.0,1.0,1.0
1,2000,1472,1930,0,0.0,3.0,0.0,1.0,1.0
1,1950,1104,1930,801000,1.0,3.0,0.0,8.0,1.0
1,1950,1280,1925,750000,1.0,3.0,0.0,8.0,1.0
1,1950,1136,1930,31000,0.0,3.0,0.0,8.0,1.0
1,1609,928,1930,649000,1.0,3.0,0.0,5.0,1.0
1,1800,1656,1901,760000,1.0,3.0,0.0,5.0,1.0
1,1800,1656,1901,0,0.0,3.0,0.0,5.0,1.0
1,1500,1184,1925,733000,1.0,3.0,0.0,5.0,1.0
1,1509,1280,1925,590000,1.0,3.0,0.0,8.0,1.0
1,1967,1140,1925,710000,1.0,3.0,0.0,5.0,1.0
1,1967,1140,1925,728700,1.0,3.0,0.0,5.0,1.0
2,1800,1512,1931,990000,1.0,3.0,0.0,80.0,1.0
1,2625,1806,1910,1520000,1.0,3.0,0.0,3.0,1.0
1,2600,2060,1920,0,0.0,3.0,0.0,8.0,1.0
1,1600,1044,1925,0,0.0,3.0,0.0,5.0,1.0
1,2000,952,1920,0,0.0,3.0,0.0,1.0,1.0
1,1600,1004,1925,0,0.0,3.0,0.0,5.0,1.0
1,665,952,1925,578000,1.0,3.0,0.0,5.0,1.0
2,620,1240,1930,420000,0.0,3.0,0.0,80.0,1.0
1,665,952,1925,545000,1.0,3.0,0.0,5.0,1.0
1,2200,1035,1930,770000,1.0,3.0,0.0,1.0,1.0
1,2600,804,1930,0,0.0,3.0,0.0,2.0,1.0
1,2000,1108,1930,0,0.0,3.0,0.0,1.0,1.0
1,2970,1600,1910,330000,0.0,3.0,0.0,8.0,1.0
1,2100,668,1910,448000,0.0,3.0,0.0,8.0,1.0
1,5000,1958,1925,700000,1.0,3.0,0.0,1.0,1.0
1,1404,1962,1901,661000,1.0,3.0,0.0,5.0,1.0
2,2900,2772,1920,1260000,1.0,3.0,1.0,10.0,1.0
2,2223,2720,1920,1100000,1.0,3.0,1.0,10.0,1.0
2,2287,1816,1905,900000,1.0,3.0,1.0,11.0,1.0
2,1918,1900,1930,0,0.0,3.0,1.0,9.0,1.0
2,1918,1900,1930,0,0.0,3.0,1.0,9.0,1.0
2,2500,2480,1925,0,0.0,3.0,1.0,10.0,1.0
2,2483,2360,1925,989000,1.0,3.0,1.0,10.0,1.0
2,2792,2680,1930,0,0.0,3.0,1.0,9.0,1.0
2,1265,1980,1930,850000,1.0,3.0,1.0,9.0,1.0
2,2001,2128,1930,0,0.0,3.0,1.0,9.0,1.0
2,2021,2128,1930,0,0.0,3.0,1.0,9.0,1.0
2,4000,2410,1930,1430000,1.0,3.0,1.0,11.0,1.0
2,2000,3100,1960,300000,0.0,3.0,1.0,10.0,1.0
2,2000,1350,1925,270000,0.0,3.0,1.0,11.0,1.0
2,2000,2344,1940,1100000,1.0,3.0,1.0,9.0,1.0
2,2667,1330,1920,642500,1.0,3.0,1.0,11.0,1.0
2,4000,3608,1915,0,0.0,3.0,1.0,10.0,1.0
2,2500,2720,1930,0,0.0,3.0,1.0,9.0,1.0
2,3000,1380,1920,375000,0.0,3.0,1.0,11.0,1.0
2,4000,2144,1920,1085000,1.0,3.0,1.0,11.0,1.0
2,2000,1316,1920,0,0.0,3.0,1.0,11.0,1.0
2,2000,1790,1920,890000,1.0,3.0,1.0,10.0,1.0
2,4000,1588,1920,0,0.0,3.0,1.0,11.0,1.0
2,1909,3160,1930,0,0.0,3.0,1.0,9.0,1.0
2,2200,2232,1930,0,0.0,3.0,1.0,10.0,1.0
2,2000,1472,1930,0,0.0,3.0,1.0,11.0,1.0
2,2625,2400,1920,950000,1.0,3.0,1.0,10.0,1.0
2,2625,2400,1920,0,0.0,3.0,1.0,10.0,1.0
2,2000,1448,1930,663000,1.0,3.0,1.0,11.0,1.0
2,2667,2304,1930,1125000,1.0,3.0,1.0,10.0,1.0
2,2667,2304,1930,0,0.0,3.0,1.0,10.0,1.0
2,3000,1836,1930,0,0.0,3.0,1.0,10.0,1.0
2,2300,1696,1930,992000,1.0,3.0,1.0,10.0,1.0
2,2063,2040,1930,0,0.0,3.0,1.0,9.0,1.0
2,2145,2160,1930,1130000,1.0,3.0,1.0,10.0,1.0
2,2000,1010,1925,0,0.0,3.0,1.0,11.0,1.0
2,2000,1010,1925,0,0.0,3.0,1.0,11.0,1.0
2,2000,1010,1925,0,0.0,3.0,1.0,11.0,1.0
2,2000,3220,1960,1110000,1.0,3.0,1.0,12.0,1.0
2,2000,2240,1940,0,0.0,3.0,1.0,9.0,1.0
2,2000,1428,1930,565000,1.0,3.0,1.0,11.0,1.0
2,2000,1348,1925,710000,1.0,3.0,1.0,10.0,1.0
2,1833,1720,1960,1100000,1.0,3.0,1.0,9.0,1.0
2,2000,2048,1925,0,0.0,3.0,1.0,9.0,1.0
2,2200,2006,1925,1180000,1.0,3.0,1.0,9.0,1.0
2,2500,1716,1920,938000,1.0,3.0,1.0,11.0,1.0
3,1160,2000,1940,0,0.0,3.0,1.0,81.0,1.0
2,1883,1989,1955,998000,1.0,3.0,1.0,9.0,1.0
2,1700,1238,1910,0,0.0,3.0,1.0,9.0,1.0
2,1700,1442,1910,820000,1.0,3.0,1.0,9.0,1.0
2,1700,1508,1910,0,0.0,3.0,1.0,9.0,1.0
2,1725,1888,1920,1015000,1.0,3.0,1.0,11.0,1.0
2,1725,1834,1920,0,0.0,3.0,1.0,11.0,1.0
2,1650,1504,1920,580000,1.0,3.0,1.0,9.0,1.0
2,1450,1624,1920,0,0.0,3.0,1.0,11.0,1.0
2,2883,2720,1930,0,0.0,3.0,1.0,9.0,1.0
2,2067,4080,1930,1599000,1.0,3.0,1.0,9.0,1.0
2,3000,1376,1920,999999,1.0,3.0,1.0,11.0,1.0
2,2500,2600,1925,0,0.0,3.0,1.0,9.0,1.0
2,2500,2400,1931,1400000,1.0,3.0,1.0,9.0,1.0
2,2000,1512,1930,730000,1.0,3.0,1.0,11.0,1.0
2,2000,3660,1935,980000,1.0,3.0,1.0,9.0,1.0
2,2592,2200,1930,1280000,1.0,3.0,1.0,9.0,1.0
2,2108,3024,1920,0,0.0,3.0,1.0,10.0,1.0
2,2000,1664,1920,910000,1.0,3.0,1.0,10.0,1.0
2,3300,2400,1920,1200000,1.0,3.0,1.0,10.0,1.0
2,2000,2224,1905,700000,1.0,3.0,1.0,9.0,1.0
3,1280,2040,1920,800000,1.0,3.0,1.0,81.0,1.0
2,3000,1932,1925,910000,1.0,3.0,1.0,10.0,1.0
2,1754,1728,1930,0,0.0,3.0,1.0,11.0,1.0
2,1064,1728,1930,780000,1.0,3.0,1.0,11.0,1.0
2,1595,1482,1915,791500,1.0,3.0,1.0,11.0,1.0
2,1595,1330,1915,0,0.0,3.0,1.0,11.0,1.0
2,2400,2292,1920,1178500,1.0,3.0,1.0,10.0,1.0
2,1867,1912,1950,0,0.0,3.0,1.0,11.0,1.0
2,1800,1152,1930,370000,0.0,3.0,1.0,11.0,1.0
2,1800,1152,1930,10,0.0,3.0,1.0,11.0,1.0
2,2800,2292,1920,0,0.0,3.0,1.0,10.0,1.0
2,1962,2287,1955,880000,1.0,3.0,1.0,9.0,1.0
2,1900,1120,1925,822500,1.0,3.0,1.0,10.0,1.0
2,4000,2448,1920,0,0.0,3.0,1.0,10.0,1.0
2,3220,1316,1920,495000,1.0,3.0,1.0,11.0,1.0
2,3100,2160,1930,915000,1.0,3.0,1.0,11.0,1.0
2,2260,1280,1915,0,0.0,3.0,1.0,11.0,1.0
2,2260,1280,1915,0,0.0,3.0,1.0,11.0,1.0
2,2300,2242,1920,1300000,1.0,3.0,1.0,9.0,1.0
2,1500,2856,1910,760000,1.0,3.0,1.0,9.0,1.0
2,2578,1872,1930,800000,1.0,3.0,1.0,9.0,1.0
2,2127,2750,1970,998000,1.0,3.0,1.0,12.0,1.0
2,1933,2070,1960,1088000,1.0,3.0,1.0,12.0,1.0
2,1933,2070,1960,750000,1.0,3.0,1.0,12.0,1.0
2,1933,2520,1955,0,0.0,3.0,1.0,9.0,1.0
2,1933,1536,1925,905000,1.0,3.0,1.0,9.0,1.0
2,1933,1673,1965,0,0.0,3.0,1.0,9.0,1.0
2,1933,1430,1925,705000,1.0,3.0,1.0,11.0,1.0
2,1933,2280,1960,1230000,1.0,3.0,1.0,12.0,1.0
2,2900,2475,1925,940000,1.0,3.0,1.0,9.0,1.0
2,2368,1640,1925,1080000,1.0,3.0,1.0,9.0,1.0
2,3673,2470,1925,0,0.0,3.0,1.0,9.0,1.0
2,2127,1728,1925,1080000,1.0,3.0,1.0,9.0,1.0
2,2417,1668,1925,0,0.0,3.0,1.0,11.0,1.0
2,2368,1600,1925,0,0.0,3.0,1.0,9.0,1.0
2,2610,2120,1930,0,0.0,3.0,1.0,12.0,1.0
2,2900,2256,1930,0,0.0,3.0,1.0,9.0,1.0
2,1917,2052,1960,0,0.0,3.0,1.0,12.0,1.0
2,2000,1540,1955,412500,0.0,3.0,1.0,9.0,1.0
2,1740,1728,1950,899000,1.0,3.0,1.0,11.0,1.0
2,1920,1878,1955,1020000,1.0,3.0,1.0,9.0,1.0
2,2449,1540,1955,0,0.0,3.0,1.0,9.0,1.0
2,1933,1540,1955,900000,1.0,3.0,1.0,9.0,1.0
2,2000,1812,1955,0,0.0,3.0,1.0,11.0,1.0
2,1933,2256,1955,0,0.0,3.0,1.0,12.0,1.0
2,2417,1225,1950,750000,1.0,3.0,1.0,9.0,1.0
2,2441,2600,1930,0,0.0,3.0,1.0,9.0,1.0
2,2600,2412,1945,990000,1.0,3.0,1.0,9.0,1.0
2,2600,2412,1945,0,0.0,3.0,1.0,9.0,1.0
2,4850,2475,1899,1350000,1.0,3.0,1.0,10.0,1.0
2,2051,2698,1965,1200000,1.0,3.0,1.0,12.0,1.0
2,2051,2698,1965,1230000,1.0,3.0,1.0,12.0,1.0
2,2929,3630,1965,1288000,1.0,3.0,1.0,12.0,1.0
2,2133,2500,1955,990000,1.0,3.0,1.0,12.0,1.0
2,1933,2500,1965,985000,1.0,3.0,1.0,12.0,1.0
2,1580,2365,1955,0,0.0,3.0,1.0,12.0,1.0
2,4620,2211,1925,550000,1.0,3.0,1.0,10.0,1.0
2,2030,1616,1950,0,0.0,3.0,1.0,9.0,1.0
2,2726,1657,1950,0,0.0,3.0,1.0,9.0,1.0
2,1933,1377,1925,495000,1.0,3.0,1.0,11.0,1.0
2,3801,1544,1910,0,0.0,3.0,1.0,9.0,1.0
2,1933,1856,1925,0,0.0,3.0,1.0,11.0,1.0
2,1783,2223,1960,820000,1.0,3.0,1.0,9.0,1.0
2,1888,2280,1960,0,0.0,3.0,1.0,9.0,1.0
2,1848,2280,1960,0,0.0,3.0,1.0,9.0,1.0
2,1837,2394,1960,980000,1.0,3.0,1.0,9.0,1.0
2,1493,1984,1965,0,0.0,3.0,1.0,12.0,1.0
2,1933,2120,1930,910000,1.0,3.0,1.0,9.0,1.0
2,773,2312,2011,10,0.0,3.0,1.0,9.0,1.0
2,2755,3120,1935,0,0.0,3.0,1.0,9.0,1.0
2,2000,2125,1955,0,0.0,3.0,1.0,9.0,1.0
2,2000,2125,1955,930000,1.0,3.0,1.0,9.0,1.0
2,2457,3528,1960,0,0.0,3.0,1.0,9.0,1.0
2,2562,3391,1970,10,0.0,3.0,1.0,12.0,1.0
2,2178,3391,1970,0,0.0,3.0,1.0,12.0,1.0
2,2475,2092,1935,0,0.0,3.0,1.0,9.0,1.0
2,2475,2092,1935,1185000,1.0,3.0,1.0,9.0,1.0
2,2475,2122,1935,0,0.0,3.0,1.0,9.0,1.0
2,2000,2237,1940,980000,1.0,3.0,1.0,9.0,1.0
2,1950,1216,1930,0,0.0,3.0,1.0,11.0,1.0
2,1950,1056,1925,960000,1.0,3.0,1.0,11.0,1.0
