BOROUGH,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,SALE_PRICE,PRICE_B
3,04 TAX CLASS 1 CONDOS                      ,R3,1,0,0,2006,1,478950,0.0
3,04 TAX CLASS 1 CONDOS                      ,R3,1,0,0,2011,1,560037,1.0
3,04 TAX CLASS 1 CONDOS                      ,R3,1,0,0,2011,1,570220,1.0
3,04 TAX CLASS 1 CONDOS                      ,R3,1,0,0,2007,1,910000,1.0
3,04 TAX CLASS 1 CONDOS                      ,R3,1,0,0,2009,1,0,0.0
3,06 TAX CLASS 1 - OTHER                     ,G0,0,2350,0,1930,1,0,0.0
3,09 COOPS - WALKUP APARTMENTS               ,C6,0,0,0,1931,2,162500,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,311757,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,275000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,332056,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1942,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,155000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,210000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,110000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,111000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,83000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,190000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,165000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,170000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,130000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,170000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,130000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,202000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,163000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,130000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,167000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,243000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,250000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,335000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1954,2,280000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1954,2,295000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1954,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1954,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,165000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,164000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,139000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,145000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,125000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,1275,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,160000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,167273,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,143000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,168000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,145000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,155000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,1110,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,158000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,117547,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,155000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,135000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,115000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,285000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,100000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,245000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,145000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,255000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,265000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,322000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,259000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,200000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,140000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,174000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,139000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,270000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,178000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,175000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,185000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,270000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,289000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,245000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,165000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,143000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,167000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,167000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,200000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,210000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,155000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,145000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1953,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,270000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,387000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,315000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,402770,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,365000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,425000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,440000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,425000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,320000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,297000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,275000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,200000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,425000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,182000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,190000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,275000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,427500,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,359000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,176000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,220000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,173000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,250000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1963,2,145000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1930,2,223080,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1930,2,157000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1930,2,270000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1930,2,245000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1930,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1930,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1959,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1959,2,190000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1959,2,155000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1959,2,246000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,188000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,155000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,200000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,168000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,200000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,195000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,205000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,187000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,429000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,180000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,320000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,189000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1958,2,280000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,220000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,165000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,283000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,1,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1952,2,250000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,240000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,187946,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,294113,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,175000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,203605,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,224905,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,140000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,340000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,245000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,420517,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,191539,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,157000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,170000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,235000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,259000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1956,2,288000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1954,2,230000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,170000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,215000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,190000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,165000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,210000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,170000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1957,2,130000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,260000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,180000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,187000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,230000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,166000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,150000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,193000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,235000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,410000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,350000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,180000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1962,2,253000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,250000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,190000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,300000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,220000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,144000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,295000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1955,2,295000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,330000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,258000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,309000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,325000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,210000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,450000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,360000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,220000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,228500,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,222000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,330000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,227000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,650000,1.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,415000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,250000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1961,2,319410,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1965,2,245000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1965,2,230000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1965,2,0,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1965,2,225000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1965,2,260000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1965,2,260000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,115000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,170000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,160000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,115000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,145600,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,72000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1966,2,205000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,210000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,240000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,145000,0.0
3,10 COOPS - ELEVATOR APARTMENTS             ,D4,0,0,0,1960,2,330000,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1988,2,370000,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,314340,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,335000,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,314340,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,319410,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,324480,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,314340,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,314340,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,329550,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,324480,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,319410,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,319410,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1979,2,324480,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,121680,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,202800,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,202800,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,121680,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,172380,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,172380,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,263640,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,192660,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,283920,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,192660,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,283920,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,283920,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,192660,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,0,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,1982,2,284000,0.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,2004,2,630000,1.0
3,12 CONDOS - WALKUP APARTMENTS              ,R2,1,0,0,2004,2,0,0.0
3,13 CONDOS - ELEVATOR APARTMENTS            ,R4,1,0,0,2005,2,570000,1.0
3,13 CONDOS - ELEVATOR APARTMENTS            ,R4,1,0,0,2004,2,454500,0.0
3,13 CONDOS - ELEVATOR APARTMENTS            ,R4,1,0,0,2004,2,687318,1.0
3,13 CONDOS - ELEVATOR APARTMENTS            ,R4,1,0,0,2007,2,335000,0.0
